Date, Open, High, Low, Close, Volume
10/10/2012,119.5,120.25,119.06,120.08,2829517
10/11/2012,120.95,122.94,120.75,121.99,4708248
10/12/2012,121.62,122.28,119.89,120.2,4054872
10/15/2012,121.7,124.61,120.75,124.5,6418957
10/16/2012,124.23,125.97,122.35,123.22,10117260
10/17/2012,123.32,125.05,123.05,124.92,6712663
10/18/2012,123.8,126.48,123.19,125.15,5375064
10/19/2012,124.46,125.171,123.02,123.62,5877265
10/22/2012,122.02,124.36,121.92,122.77,3642974
10/23/2012,120.47,121.6599,118.12,119,5820286
10/24/2012,119.83,121.35,119.77,119.77,3662717
10/25/2012,120.83,122.19,118.65,119.72,4128724
10/26/2012,119.24,120.38,118.38,119.44,3961062
10/31/2012,119.73,122.6,119.66,122.39,3680031
11/1/2012,122.82,124.88,122.36,124.85,3336741
11/2/2012,125.35,125.89,123.06,123.25,3189202
11/5/2012,123.19,124.465,122.11,124.08,2569155
11/6/2012,124.33,126.73,124.3,126.25,3991770
11/7/2012,122.8,123.12,117.97,117.98,7075731
11/8/2012,119.21,119.84,115.26,115.27,6253393
11/9/2012,114.71,117.85,113.84,116.15,4823198
11/12/2012,116.79,117.84,116.3,117.24,2455142
11/13/2012,115.89,118.35,115.08,116.47,3157095
11/14/2012,116.65,117.45,113.88,114.24,3886133
11/15/2012,114.51,116.36,113.91,115.44,3703600
11/16/2012,115.53,116.5695,114.23,115.84,4516681
11/19/2012,117.2,119.19,117.19,118.3,3868850
11/20/2012,117.93,118.75,117.37,118.09,3303954
11/21/2012,118.18,118.23,116.83,117.7,2075267
11/23/2012,118.67,120.31,118.27,120.31,1977481
11/26/2012,119.16,120.95,118.5,120.94,3373071
11/27/2012,120.5,121.335,118.38,118.41,3875425
11/28/2012,117.25,119.33,116.57,119.33,3811708
11/29/2012,120,120.45,118.52,118.73,2982011
11/30/2012,117.96,119.44,117.69,117.79,4264858
12/3/2012,118.42,119.64,118.07,118.4,3614223
12/4/2012,118.12,118.39,116.201,116.58,3591962
12/5/2012,117.02,117.9,116,117.13,3282995
12/6/2012,117.22,117.48,116.2,117.2,2330826
12/7/2012,117.77,118,116.14,116.57,3960598
12/10/2012,116.61,117.17,115.62,117.01,3332046
12/11/2012,117.56,119.8,117.04,118.86,5696832
12/12/2012,119.29,119.98,118.08,118.09,5372612
12/13/2012,117.81,119.16,117.59,118.5,3330142
12/14/2012,118.45,120.07,118.3,119.36,3717124
12/17/2012,120.19,123.49,120.025,123.49,5478311
12/18/2012,124.82,128,124.49,127.77,8040246
12/19/2012,128.67,129.3,126.81,127.2481,5526899
12/20/2012,127.35,129.72,126.62,129.72,4412061
12/21/2012,126.63,128.95,125.63,128.44,6395651
12/24/2012,127.87,128.5,127.4,127.54,1359237
12/26/2012,128.16,129.3,127.11,127.16,2210162
12/27/2012,127.55,128.3,124.57,126.67,3263493
12/28/2012,125.73,126.619,125.34,125.52,1859217
12/31/2012,125.42,127.68,124.79,127.56,3624273
1/2/2013,131.3,131.66,129.62,131.66,4449409
1/3/2013,131.7,131.78,130.07,130.94,4584522
1/4/2013,130.93,134.64,130.32,134.51,5235939
1/7/2013,134.12,134.51,132.8805,134.26,3557305
1/8/2013,133.71,133.95,132.7,133.05,2761093
1/9/2013,133.4,134.43,133.27,134.32,3666618
1/10/2013,135.07,138.15,134.13,137.37,5962241
1/11/2013,137.02,137.17,136.13,137.13,3215992
